week,timestamp_index,week_death_index,pageid,timestamp,views,share
147,1032,95,213795,20180428,2194,0.00000127
148,1039,96,213795,20180505,2745,0.00000158
149,1046,97,213795,20180512,3085,0.00000176
150,1053,98,213795,20180519,2556,0.00000142
151,1060,99,213795,20180526,2666,0.00000154
152,1067,100,213795,20180602,2566,0.00000149
153,1074,101,213795,20180609,5930,0.00000347
154,1081,102,213795,20180616,3282,0.00000194
155,1088,103,213795,20180623,3989,0.00000238
0,0,-53,10518,20150701,7332,0.00000430
1,7,-52,10518,20150708,6920,0.00000396
2,14,-51,10518,20150715,7765,0.00000452
3,21,-50,10518,20150722,7798,0.00000448
4,28,-49,10518,20150729,7962,0.00000470
5,35,-48,10518,20150805,9798,0.00000569
6,42,-47,10518,20150812,9351,0.00000539
7,49,-46,10518,20150819,9551,0.00000546
8,56,-45,10518,20150826,10890,0.00000627
9,63,-44,10518,20150902,10875,0.00000592
10,70,-43,10518,20150909,11770,0.00000640
11,77,-42,10518,20150916,11632,0.00000667
12,84,-41,10518,20150923,12267,0.00000708
13,91,-40,10518,20150930,13974,0.00000816
14,98,-39,10518,20151007,12293,0.00000699
15,105,-38,10518,20151014,11993,0.00000679
16,112,-37,10518,20151021,12780,0.00000719
17,119,-36,10518,20151028,12009,0.00000686
18,126,-35,10518,20151104,13101,0.00000737
19,133,-34,10518,20151111,14342,0.00000819
20,140,-33,10518,20151118,14883,0.00000849
21,147,-32,10518,20151125,11700,0.00000674
22,154,-31,10518,20151202,15055,0.00000853
23,161,-30,10518,20151209,15429,0.00000875
24,168,-29,10518,20151216,10937,0.00000671
25,175,-28,10518,20151223,7189,0.00000452
26,182,-27,10518,20151230,9865,0.00000560
27,189,-26,10518,20160106,13582,0.00000731
28,196,-25,10518,20160113,13138,0.00000712
29,203,-24,10518,20160120,13374,0.00000719
30,210,-23,10518,20160127,17161,0.00000926
31,217,-22,10518,20160203,26435,0.00001444
32,224,-21,10518,20160210,14626,0.00000806
33,231,-20,10518,20160217,14931,0.00000814
34,238,-19,10518,20160224,14657,0.00000804
35,245,-18,10518,20160302,13775,0.00000761
36,252,-17,10518,20160309,13939,0.00000804
37,259,-16,10518,20160316,13325,0.00000791
38,266,-15,10518,20160323,10994,0.00000651
39,273,-14,10518,20160330,13386,0.00000783
40,280,-13,10518,20160406,14475,0.00000828
41,287,-12,10518,20160413,14678,0.00000856
42,294,-11,10518,20160420,14442,0.00000820
43,301,-10,10518,20160427,15891,0.00000925
44,308,-9,10518,20160504,16748,0.00000980
45,315,-8,10518,20160511,14568,0.00000850
46,322,-7,10518,20160518,13991,0.00000807
47,329,-6,10518,20160525,11962,0.00000714
48,336,-5,10518,20160601,10118,0.00000595
49,343,-4,10518,20160608,8199,0.00000483
50,350,-3,10518,20160615,7403,0.00000441
51,357,-2,10518,20160622,7231,0.00000429
52,364,-1,10518,20160629,523685,0.00031039
53,371,0,10518,20160706,74622,0.00004428
54,378,1,10518,20160713,24634,0.00001495
55,385,2,10518,20160720,15324,0.00000800
56,392,3,10518,20160727,14320,0.00000730
57,399,4,10518,20160803,11367,0.00000596
58,406,5,10518,20160810,10192,0.00000520
59,413,6,10518,20160817,10606,0.00000609
60,420,7,10518,20160824,12554,0.00000711
61,427,8,10518,20160831,11258,0.00000645
62,434,9,10518,20160907,11902,0.00000675
63,441,10,10518,20160914,11952,0.00000675
64,448,11,10518,20160921,12036,0.00000682
65,455,12,10518,20160928,14784,0.00000843
66,462,13,10518,20161005,12473,0.00000703
67,469,14,10518,20161012,12313,0.00000680
68,476,15,10518,20161019,12378,0.00000692
69,483,16,10518,20161026,12734,0.00000729
70,490,17,10518,20161102,13164,0.00000708
71,497,18,10518,20161109,14348,0.00000749
72,504,19,10518,20161116,16480,0.00000888
73,511,20,10518,20161123,12357,0.00000677
74,518,21,10518,20161130,15472,0.00000834
75,525,22,10518,20161207,16129,0.00000879
76,532,23,10518,20161214,19367,0.00001094
77,539,24,10518,20161221,13092,0.00000753
78,546,25,10518,20161228,25245,0.00001336
79,553,26,10518,20170104,15790,0.00000801
80,560,27,10518,20170111,15595,0.00000788
81,567,28,10518,20170118,15575,0.00000786
82,574,29,10518,20170125,22211,0.00001117
83,581,30,10518,20170201,16834,0.00000865
84,588,31,10518,20170208,15394,0.00000796
85,595,32,10518,20170215,14121,0.00000737
86,602,33,10518,20170222,14797,0.00000762
87,609,34,10518,20170301,14824,0.00000783
88,616,35,10518,20170308,13915,0.00000740
89,623,36,10518,20170315,13780,0.00000731
90,630,37,10518,20170322,13471,0.00000746
91,637,38,10518,20170329,13747,0.00000774
92,644,39,10518,20170405,13454,0.00000768
93,651,40,10518,20170412,13308,0.00000750
94,658,41,10518,20170419,18730,0.00001035
95,665,42,10518,20170426,15468,0.00000868
96,672,43,10518,20170503,14893,0.00000833
97,679,44,10518,20170510,16701,0.00000953
98,686,45,10518,20170517,19317,0.00001071
99,693,46,10518,20170524,16068,0.00000944
100,700,47,10518,20170531,12370,0.00000709
101,707,48,10518,20170607,13376,0.00000783
102,714,49,10518,20170614,8970,0.00000545
103,721,50,10518,20170621,8670,0.00000534
104,728,51,10518,20170628,9244,0.00000576
105,735,52,10518,20170705,22604,0.00001368
106,742,53,10518,20170712,9289,0.00000562
107,749,54,10518,20170719,7680,0.00000459
108,756,55,10518,20170726,7667,0.00000471
109,763,56,10518,20170802,7589,0.00000470
110,770,57,10518,20170809,9928,0.00000611
111,777,58,10518,20170816,15051,0.00000919
112,784,59,10518,20170823,9045,0.00000559
113,791,60,10518,20170830,9619,0.00000589
114,798,61,10518,20170906,9460,0.00000576
115,805,62,10518,20170913,9655,0.00000578
116,812,63,10518,20170920,10307,0.00000615
117,819,64,10518,20170927,12292,0.00000744
118,826,65,10518,20171004,10456,0.00000614
119,833,66,10518,20171011,10659,0.00000622
120,840,67,10518,20171018,15545,0.00000907
121,847,68,10518,20171025,15582,0.00000908
122,854,69,10518,20171101,12021,0.00000688
123,861,70,10518,20171108,13325,0.00000761
124,868,71,10518,20171115,12556,0.00000716
125,875,72,10518,20171122,10787,0.00000622
126,882,73,10518,20171129,12828,0.00000742
127,889,74,10518,20171206,12877,0.00000734
128,896,75,10518,20171213,11437,0.00000683
129,903,76,10518,20171220,7187,0.00000454
130,910,77,10518,20171227,7669,0.00000436
131,917,78,10518,20180103,9828,0.00000517
132,924,79,10518,20180110,12477,0.00000654
133,931,80,10518,20180117,12503,0.00000658
134,938,81,10518,20180124,15271,0.00000815
135,945,82,10518,20180131,13405,0.00000727
136,952,83,10518,20180207,12598,0.00000686
137,959,84,10518,20180214,11236,0.00000617
138,966,85,10518,20180221,12069,0.00000649
139,973,86,10518,20180228,13012,0.00000704
140,980,87,10518,20180307,15245,0.00000834
141,987,88,10518,20180314,13144,0.00000720
142,994,89,10518,20180321,12211,0.00000683
143,1001,90,10518,20180328,10198,0.00000574
144,1008,91,10518,20180404,12210,0.00000673
145,1015,92,10518,20180411,17825,0.00000981
146,1022,93,10518,20180418,14488,0.00000821
147,1029,94,10518,20180425,12777,0.00000728
148,1036,95,10518,20180502,13229,0.00000767
149,1043,96,10518,20180509,12697,0.00000728
150,1050,97,10518,20180516,11902,0.00000656
151,1057,98,10518,20180523,10538,0.00000608
152,1064,99,10518,20180530,9877,0.00000578
153,1071,100,10518,20180606,8703,0.00000503
154,1078,101,10518,20180613,7925,0.00000468
155,1085,102,10518,20180620,10225,0.00000608
156,1092,103,10518,20180627,9366,0.00000558
0,0,-53,514223,20150701,2741,0.00000161
1,7,-52,514223,20150708,2529,0.00000145
2,14,-51,514223,20150715,3177,0.00000185
3,21,-50,514223,20150722,2697,0.00000155
4,28,-49,514223,20150729,3716,0.00000219
5,35,-48,514223,20150805,2684,0.00000156
6,42,-47,514223,20150812,4003,0.00000231
7,49,-46,514223,20150819,6541,0.00000374
8,56,-45,514223,20150826,4817,0.00000277
9,63,-44,514223,20150902,3984,0.00000217
10,70,-43,514223,20150909,3559,0.00000194
11,77,-42,514223,20150916,7973,0.00000457
12,84,-41,514223,20150923,4108,0.00000237
13,91,-40,514223,20150930,4410,0.00000257
14,98,-39,514223,20151007,4949,0.00000281
15,105,-38,514223,20151014,3856,0.00000218
16,112,-37,514223,20151021,2854,0.00000161
17,119,-36,514223,20151028,5985,0.00000342
18,126,-35,514223,20151104,6559,0.00000369
19,133,-34,514223,20151111,5368,0.00000307
20,140,-33,514223,20151118,5868,0.00000335
21,147,-32,514223,20151125,4921,0.00000283
22,154,-31,514223,20151202,4502,0.00000255
23,161,-30,514223,20151209,5543,0.00000314
24,168,-29,514223,20151216,5863,0.00000360
25,175,-28,514223,20151223,7064,0.00000445
26,182,-27,514223,20151230,6136,0.00000348
27,189,-26,514223,20160106,3639,0.00000196
28,196,-25,514223,20160113,3076,0.00000167
29,203,-24,514223,20160120,4688,0.00000252
30,210,-23,514223,20160127,2590,0.00000140
31,217,-22,514223,20160203,2756,0.00000151
32,224,-21,514223,20160210,2649,0.00000146
33,231,-20,514223,20160217,4438,0.00000242
34,238,-19,514223,20160224,2951,0.00000162
35,245,-18,514223,20160302,3133,0.00000173
36,252,-17,514223,20160309,14902,0.00000859
37,259,-16,514223,20160316,9605,0.00000570
38,266,-15,514223,20160323,3856,0.00000228
39,273,-14,514223,20160330,3110,0.00000182
40,280,-13,514223,20160406,2440,0.00000140
41,287,-12,514223,20160413,3454,0.00000201
42,294,-11,514223,20160420,8224,0.00000467
43,301,-10,514223,20160427,4656,0.00000271
44,308,-9,514223,20160504,3402,0.00000199
45,315,-8,514223,20160511,3660,0.00000214
46,322,-7,514223,20160518,4752,0.00000274
47,329,-6,514223,20160525,3556,0.00000212
48,336,-5,514223,20160601,3539,0.00000208
49,343,-4,514223,20160608,3842,0.00000226
50,350,-3,514223,20160615,4364,0.00000260
51,357,-2,514223,20160622,4106,0.00000244
52,364,-1,514223,20160629,701917,0.00041603
53,371,0,514223,20160706,66671,0.00003956
54,378,1,514223,20160713,16686,0.00001013
55,385,2,514223,20160720,10682,0.00000558
56,392,3,514223,20160727,8995,0.00000459
57,399,4,514223,20160803,21454,0.00001126
58,406,5,514223,20160810,5902,0.00000301
59,413,6,514223,20160817,6345,0.00000364
60,420,7,514223,20160824,5181,0.00000293
61,427,8,514223,20160831,4993,0.00000286
62,434,9,514223,20160907,5496,0.00000312
63,441,10,514223,20160914,4773,0.00000270
64,448,11,514223,20160921,5818,0.00000330
65,455,12,514223,20160928,14357,0.00000819
66,462,13,514223,20161005,9004,0.00000508
67,469,14,514223,20161012,7157,0.00000395
68,476,15,514223,20161019,17776,0.00000994
69,483,16,514223,20161026,6007,0.00000344
70,490,17,514223,20161102,4772,0.00000257
71,497,18,514223,20161109,10271,0.00000536
72,504,19,514223,20161116,9110,0.00000491
73,511,20,514223,20161123,14016,0.00000768
74,518,21,514223,20161130,13534,0.00000729
75,525,22,514223,20161207,14346,0.00000782
76,532,23,514223,20161214,20563,0.00001161
77,539,24,514223,20161221,83831,0.00004821
78,546,25,514223,20161228,27329,0.00001446
79,553,26,514223,20170104,7125,0.00000361
80,560,27,514223,20170111,6200,0.00000313
81,567,28,514223,20170118,4460,0.00000225
82,574,29,514223,20170125,4412,0.00000222
83,581,30,514223,20170201,6548,0.00000336
84,588,31,514223,20170208,3640,0.00000188
85,595,32,514223,20170215,4160,0.00000217
86,602,33,514223,20170222,4002,0.00000206
87,609,34,514223,20170301,4437,0.00000234
88,616,35,514223,20170308,3579,0.00000190
89,623,36,514223,20170315,4030,0.00000214
90,630,37,514223,20170322,3541,0.00000196
91,637,38,514223,20170329,4532,0.00000255
92,644,39,514223,20170405,4855,0.00000277
93,651,40,514223,20170412,6059,0.00000341
94,658,41,514223,20170419,4726,0.00000261
95,665,42,514223,20170426,5484,0.00000308
96,672,43,514223,20170503,4789,0.00000268
97,679,44,514223,20170510,15872,0.00000906
98,686,45,514223,20170517,5876,0.00000326
99,693,46,514223,20170524,3796,0.00000223
100,700,47,514223,20170531,4655,0.00000267
101,707,48,514223,20170607,3749,0.00000220
102,714,49,514223,20170614,3632,0.00000221
103,721,50,514223,20170621,3832,0.00000236
104,728,51,514223,20170628,4358,0.00000271
105,735,52,514223,20170705,3601,0.00000218
106,742,53,514223,20170712,3698,0.00000224
107,749,54,514223,20170719,4942,0.00000295
108,756,55,514223,20170726,3219,0.00000198
109,763,56,514223,20170802,3046,0.00000189
110,770,57,514223,20170809,3112,0.00000191
111,777,58,514223,20170816,3428,0.00000209
112,784,59,514223,20170823,4189,0.00000259
113,791,60,514223,20170830,3111,0.00000190
114,798,61,514223,20170906,3705,0.00000226
115,805,62,514223,20170913,3113,0.00000186
116,812,63,514223,20170920,4509,0.00000269
117,819,64,514223,20170927,4295,0.00000260
118,826,65,514223,20171004,4171,0.00000245
119,833,66,514223,20171011,4789,0.00000280
120,840,67,514223,20171018,7525,0.00000439
121,847,68,514223,20171025,5505,0.00000321
122,854,69,514223,20171101,6667,0.00000382
123,861,70,514223,20171108,6053,0.00000346
124,868,71,514223,20171115,5220,0.00000298
125,875,72,514223,20171122,6005,0.00000346
126,882,73,514223,20171129,8749,0.00000506
127,889,74,514223,20171206,9910,0.00000565
128,896,75,514223,20171213,14089,0.00000841
129,903,76,514223,20171220,17202,0.00001087
130,910,77,514223,20171227,8527,0.00000485
131,917,78,514223,20180103,5795,0.00000305
132,924,79,514223,20180110,4944,0.00000259
133,931,80,514223,20180117,3929,0.00000207
134,938,81,514223,20180124,4094,0.00000219
135,945,82,514223,20180131,3838,0.00000208
136,952,83,514223,20180207,3849,0.00000210
137,959,84,514223,20180214,7079,0.00000389
138,966,85,514223,20180221,5635,0.00000303
139,973,86,514223,20180228,10346,0.00000560
140,980,87,514223,20180307,9821,0.00000537
141,987,88,514223,20180314,6713,0.00000368
142,994,89,514223,20180321,7703,0.00000431
143,1001,90,514223,20180328,5856,0.00000329
144,1008,91,514223,20180404,3782,0.00000208
145,1015,92,514223,20180411,3465,0.00000191
146,1022,93,514223,20180418,3821,0.00000216
147,1029,94,514223,20180425,3451,0.00000197
148,1036,95,514223,20180502,5243,0.00000304
149,1043,96,514223,20180509,3826,0.00000219
150,1050,97,514223,20180516,3953,0.00000218
151,1057,98,514223,20180523,3488,0.00000201
152,1064,99,514223,20180530,4537,0.00000265
153,1071,100,514223,20180606,3727,0.00000215
154,1078,101,514223,20180613,3418,0.00000202
155,1085,102,514223,20180620,4149,0.00000247
156,1092,103,514223,20180627,5049,0.00000301
1,6,-52,1224343,20150707,5207,0.00000298
2,13,-51,1224343,20150714,2300,0.00000133
3,20,-50,1224343,20150721,2139,0.00000123
4,27,-49,1224343,20150728,6698,0.00000393
5,34,-48,1224343,20150804,6360,0.00000370
6,41,-47,1224343,20150811,3285,0.00000190
7,48,-46,1224343,20150818,2541,0.00000146
8,55,-45,1224343,20150825,2749,0.00000158
9,62,-44,1224343,20150901,3453,0.00000192
10,69,-43,1224343,20150908,2691,0.00000145
11,76,-42,1224343,20150915,2470,0.00000141
12,83,-41,1224343,20150922,2096,0.00000121
13,90,-40,1224343,20150929,2275,0.00000133
14,97,-39,1224343,20151006,2947,0.00000168
15,104,-38,1224343,20151013,2658,0.00000151
16,111,-37,1224343,20151020,4294,0.00000241
17,118,-36,1224343,20151027,8491,0.00000483
18,125,-35,1224343,20151103,2653,0.00000150
19,132,-34,1224343,20151110,2464,0.00000141
20,139,-33,1224343,20151117,2907,0.00000165
21,146,-32,1224343,20151124,2916,0.00000168
22,153,-31,1224343,20151201,2496,0.00000142
23,160,-30,1224343,20151208,1994,0.00000112
24,167,-29,1224343,20151215,15912,0.00000965
25,174,-28,1224343,20151222,8419,0.00000535
26,181,-27,1224343,20151229,5351,0.00000306
27,188,-26,1224343,20160105,3458,0.00000187
28,195,-25,1224343,20160112,5990,0.00000325
29,202,-24,1224343,20160119,4104,0.00000220
30,209,-23,1224343,20160126,2994,0.00000162
31,216,-22,1224343,20160202,2509,0.00000137
32,223,-21,1224343,20160209,2582,0.00000143
33,230,-20,1224343,20160216,2788,0.00000151
34,237,-19,1224343,20160223,2971,0.00000163
35,244,-18,1224343,20160301,2441,0.00000134
36,251,-17,1224343,20160308,2109,0.00000121
37,258,-16,1224343,20160315,2419,0.00000143
38,265,-15,1224343,20160322,2391,0.00000143
39,272,-14,1224343,20160329,2034,0.00000119
40,279,-13,1224343,20160405,2063,0.00000118
41,286,-12,1224343,20160412,2852,0.00000166
42,293,-11,1224343,20160419,4154,0.00000236
43,300,-10,1224343,20160426,6431,0.00000374
44,307,-9,1224343,20160503,3664,0.00000215
45,314,-8,1224343,20160510,2967,0.00000173
46,321,-7,1224343,20160517,2606,0.00000150
47,328,-6,1224343,20160524,2226,0.00000133
48,335,-5,1224343,20160531,3284,0.00000192
49,342,-4,1224343,20160607,10987,0.00000650
50,349,-3,1224343,20160614,24937,0.00001477
51,356,-2,1224343,20160621,7929,0.00000472
52,363,-1,1224343,20160628,6734,0.00000399
53,370,0,1224343,20160705,473064,0.00027961
54,377,1,1224343,20160712,90270,0.00005482
55,384,2,1224343,20160719,29449,0.00001577
56,391,3,1224343,20160726,13492,0.00000686
57,398,4,1224343,20160802,10147,0.00000532
58,405,5,1224343,20160809,10547,0.00000536
59,412,6,1224343,20160816,8949,0.00000508
60,419,7,1224343,20160823,9362,0.00000532
61,426,8,1224343,20160830,7057,0.00000403
62,433,9,1224343,20160906,5203,0.00000296
63,440,10,1224343,20160913,4061,0.00000229
64,447,11,1224343,20160920,5357,0.00000302
65,454,12,1224343,20160927,5112,0.00000293
66,461,13,1224343,20161004,4370,0.00000246
67,468,14,1224343,20161011,5194,0.00000288
68,475,15,1224343,20161018,4608,0.00000257
69,482,16,1224343,20161025,4036,0.00000231
70,489,17,1224343,20161101,3915,0.00000212
71,496,18,1224343,20161108,5511,0.00000288
72,503,19,1224343,20161115,3904,0.00000210
73,510,20,1224343,20161122,4110,0.00000226
74,517,21,1224343,20161129,7110,0.00000383
75,524,22,1224343,20161206,5805,0.00000314
76,531,23,1224343,20161213,4150,0.00000234
77,538,24,1224343,20161220,3580,0.00000207
78,545,25,1224343,20161227,6239,0.00000332
79,552,26,1224343,20170103,5499,0.00000278
80,559,27,1224343,20170110,3751,0.00000190
81,566,28,1224343,20170117,3896,0.00000196
82,573,29,1224343,20170124,2901,0.00000146
83,580,30,1224343,20170131,2993,0.00000154
84,587,31,1224343,20170207,3210,0.00000165
85,594,32,1224343,20170214,3221,0.00000169
86,601,33,1224343,20170221,30888,0.00001590
87,608,34,1224343,20170228,442041,0.00023297
88,615,35,1224343,20170307,6891,0.00000366
89,622,36,1224343,20170314,4962,0.00000264
90,629,37,1224343,20170321,4610,0.00000253
91,636,38,1224343,20170328,4811,0.00000271
92,643,39,1224343,20170404,3398,0.00000193
93,650,40,1224343,20170411,3697,0.00000210
94,657,41,1224343,20170418,4035,0.00000223
95,664,42,1224343,20170425,4205,0.00000236
96,671,43,1224343,20170502,3549,0.00000198
97,678,44,1224343,20170509,3494,0.00000199
98,685,45,1224343,20170516,3288,0.00000183
99,692,46,1224343,20170523,4153,0.00000243
100,699,47,1224343,20170530,4006,0.00000229
101,706,48,1224343,20170606,3705,0.00000216
102,713,49,1224343,20170613,3777,0.00000229
103,720,50,1224343,20170620,3399,0.00000208
104,727,51,1224343,20170627,3058,0.00000191
