bin,timestamp_index,bin_death_index,pageid,timestamp,views,views_adjusted,share
103,724,71,166514,20170624,14182,15431,0.00000883
104,731,72,166514,20170701,7924,8640,0.00000490
105,738,73,166514,20170708,7155,7602,0.00000431
106,745,74,166514,20170715,7896,8390,0.00000477
107,752,75,166514,20170722,7479,7929,0.00000449
108,759,76,166514,20170729,6702,7300,0.00000414
109,766,77,166514,20170805,5936,6439,0.00000365
110,773,78,166514,20170812,5867,6364,0.00000362
111,780,79,166514,20170819,6240,6746,0.00000383
112,787,80,166514,20170826,6309,6893,0.00000392
113,794,81,166514,20170902,6956,7378,0.00000420
114,801,82,166514,20170909,7157,7683,0.00000437
115,808,83,166514,20170916,7597,7908,0.00000450
116,815,84,166514,20170923,10094,10696,0.00000606
117,822,85,166514,20170930,21364,22576,0.00001285
118,829,86,166514,20171007,16240,16621,0.00000945
119,836,87,166514,20171014,14611,15131,0.00000860
120,843,88,166514,20171021,12314,12516,0.00000713
121,850,89,166514,20171028,12669,12903,0.00000735
122,857,90,166514,20171104,11528,11587,0.00000660
123,864,91,166514,20171111,10985,11008,0.00000626
124,871,92,166514,20171118,8855,9049,0.00000515
125,878,93,166514,20171125,10654,10647,0.00000605
126,885,94,166514,20171202,12162,12196,0.00000698
127,892,95,166514,20171209,11610,11879,0.00000673
128,899,96,166514,20171216,9077,9792,0.00000557
129,906,97,166514,20171223,7709,8187,0.00000466
130,913,98,166514,20171230,8039,7862,0.00000446
131,920,99,166514,20180106,8757,8141,0.00000461
132,927,100,166514,20180113,10980,9988,0.00000567
133,934,101,166514,20180120,13287,12398,0.00000709
134,941,102,166514,20180127,12950,12270,0.00000698
135,948,103,166514,20180203,12536,11924,0.00000678
136,955,104,166514,20180210,15027,14590,0.00000827
137,962,105,166514,20180217,13203,12612,0.00000716
138,969,106,166514,20180224,13915,13221,0.00000752
139,976,107,166514,20180303,12374,11852,0.00000669
140,983,108,166514,20180310,11782,11294,0.00000640
141,990,109,166514,20180317,10852,10576,0.00000600
142,997,110,166514,20180324,13579,13464,0.00000767
143,1004,111,166514,20180331,10286,10087,0.00000574
144,1011,112,166514,20180407,11991,11602,0.00000658
145,1018,113,166514,20180414,12607,12279,0.00000703
146,1025,114,166514,20180421,10400,10263,0.00000584
147,1032,115,166514,20180428,11468,11617,0.00000664
148,1039,116,166514,20180505,9344,9492,0.00000539
149,1046,117,166514,20180512,8900,8925,0.00000507
150,1053,118,166514,20180519,8805,8605,0.00000490
151,1060,119,166514,20180526,7940,8084,0.00000459
152,1067,120,166514,20180602,9449,9616,0.00000549
153,1074,121,166514,20180609,7855,8092,0.00000460
154,1081,122,166514,20180616,7089,7399,0.00000420
155,1088,123,166514,20180623,61592,65201,0.00003674
156,1095,124,166514,20180630,35670,37151,0.00002102
0,4,-35,21181,20150705,33676,33592,0.00001934
1,11,-34,21181,20150712,21910,22320,0.00001262
2,18,-33,21181,20150719,21294,21689,0.00001228
3,25,-32,21181,20150726,18471,18700,0.00001061
4,32,-31,21181,20150802,20224,21064,0.00001196
5,39,-30,21181,20150809,32823,33493,0.00001911
6,46,-29,21181,20150816,24049,24414,0.00001380
7,53,-28,21181,20150823,20963,21275,0.00001202
8,60,-27,21181,20150830,23380,23310,0.00001322
9,67,-26,21181,20150906,22814,21639,0.00001224
10,74,-25,21181,20150913,69330,69627,0.00003907
11,81,-24,21181,20150920,28398,28789,0.00001629
12,88,-23,21181,20150927,23662,24439,0.00001381
13,95,-22,21181,20151004,28323,29194,0.00001619
14,102,-21,21181,20151011,29147,29273,0.00001658
15,109,-20,21181,20151018,22933,22698,0.00001287
16,116,-19,21181,20151025,21605,21624,0.00001226
17,123,-18,21181,20151101,23012,23111,0.00001306
18,130,-17,21181,20151108,22366,22439,0.00001275
19,137,-16,21181,20151115,20727,20739,0.00001176
20,144,-15,21181,20151122,19603,20125,0.00001139
21,151,-14,21181,20151129,19506,19545,0.00001108
22,158,-13,21181,20151206,23198,23035,0.00001305
23,165,-12,21181,20151213,21478,22305,0.00001265
24,172,-11,21181,20151220,24608,27697,0.00001575
25,179,-10,21181,20151227,28961,30120,0.00001708
26,186,-9,21181,20160103,22857,22110,0.00001256
27,193,-8,21181,20160110,24851,23615,0.00001333
28,200,-7,21181,20160117,23963,22794,0.00001293
29,207,-6,21181,20160124,26377,25117,0.00001424
30,214,-5,21181,20160131,32681,31506,0.00001769
31,221,-4,21181,20160207,33184,32228,0.00001833
32,228,-3,21181,20160214,34984,33665,0.00001912
33,235,-2,21181,20160221,29897,29037,0.00001645
34,242,-1,21181,20160228,30962,29890,0.00001684
35,249,0,21181,20160306,1703530,1667108,0.00096494
36,256,1,21181,20160313,109987,111797,0.00006428
37,263,2,21181,20160320,36401,38462,0.00002189
38,270,3,21181,20160327,26312,27152,0.00001543
39,277,4,21181,20160403,21391,21657,0.00001228
40,284,5,21181,20160410,20278,20577,0.00001169
41,291,6,21181,20160417,17921,18096,0.00001028
42,298,7,21181,20160424,18519,18996,0.00001070
43,305,8,21181,20160501,17739,18294,0.00001039
44,312,9,21181,20160508,16040,16513,0.00000938
45,319,10,21181,20160515,15494,15712,0.00000893
46,326,11,21181,20160522,15289,15929,0.00000903
47,333,12,21181,20160529,14888,15538,0.00000879
48,340,13,21181,20160605,19869,20753,0.00001177
49,347,14,21181,20160612,13729,14270,0.00000810
50,354,15,21181,20160619,12993,13666,0.00000774
51,361,16,21181,20160626,13612,14157,0.00000803
52,368,17,21181,20160703,17773,18572,0.00001059
53,375,18,21181,20160710,16487,17504,0.00000991
54,382,19,21181,20160717,22553,22358,0.00001269
55,389,20,21181,20160724,44089,40073,0.00002244
56,396,21,21181,20160731,18903,17282,0.00000986
57,403,22,21181,20160807,16097,14492,0.00000822
58,410,23,21181,20160814,22355,22397,0.00001236
59,417,24,21181,20160821,14083,14084,0.00000798
60,424,25,21181,20160828,15630,15623,0.00000885
61,431,26,21181,20160904,16556,16741,0.00000947
62,438,27,21181,20160911,18886,18886,0.00001071
63,445,28,21181,20160918,16947,16823,0.00000950
64,452,29,21181,20160925,19541,19763,0.00001121
65,459,30,21181,20161002,25541,25353,0.00001437
66,466,31,21181,20161009,29884,29475,0.00001674
67,473,32,21181,20161016,52620,50964,0.00002919
68,480,33,21181,20161023,24986,24978,0.00001419
69,487,34,21181,20161030,23085,22475,0.00001273
70,494,35,21181,20161106,67699,63310,0.00003585
71,501,36,21181,20161113,42675,39463,0.00002259
72,508,37,21181,20161120,26636,25960,0.00001473
73,515,38,21181,20161127,21359,20200,0.00001148
74,522,39,21181,20161204,20335,19277,0.00001091
75,529,40,21181,20161211,20673,20683,0.00001167
76,536,41,21181,20161218,31146,31698,0.00001766
77,543,42,21181,20161225,52095,49838,0.00002850
78,550,43,21181,20170101,30112,27668,0.00001556
79,557,44,21181,20170108,32983,29512,0.00001675
80,564,45,21181,20170115,57724,52516,0.00002911
81,571,46,21181,20170122,45979,40442,0.00002309
82,578,47,21181,20170129,28845,25823,0.00001477
83,585,48,21181,20170205,26041,23399,0.00001334
84,592,49,21181,20170212,21065,19317,0.00001102
85,599,50,21181,20170219,22849,20792,0.00001191
86,606,51,21181,20170226,56649,48777,0.00002931
87,613,52,21181,20170305,21755,20142,0.00001151
88,620,53,21181,20170312,16286,15245,0.00000866
89,627,54,21181,20170319,16743,15940,0.00000904
90,634,55,21181,20170326,15030,14850,0.00000845
91,641,56,21181,20170402,15627,15583,0.00000882
92,648,57,21181,20170409,14742,14901,0.00000844
93,655,58,21181,20170416,15068,14747,0.00000835
94,662,59,21181,20170423,14829,14643,0.00000831
95,669,60,21181,20170430,16082,15810,0.00000897
96,676,61,21181,20170507,13919,13879,0.00000787
97,683,62,21181,20170514,13656,13648,0.00000774
98,690,63,21181,20170521,14248,14340,0.00000812
99,697,64,21181,20170528,14366,14554,0.00000821
100,704,65,21181,20170604,17076,17488,0.00000996
101,711,66,21181,20170611,13762,14507,0.00000823
102,718,67,21181,20170618,11788,12660,0.00000716
103,725,68,21181,20170625,12138,13337,0.00000756
104,732,69,21181,20170702,19212,20914,0.00001184
105,739,70,21181,20170709,14892,15826,0.00000898
106,746,71,21181,20170716,13000,13806,0.00000783
107,753,72,21181,20170723,12059,12834,0.00000728
108,760,73,21181,20170730,14039,15276,0.00000869
109,767,74,21181,20170806,13013,14062,0.00000798
110,774,75,21181,20170813,11687,12722,0.00000721
111,781,76,21181,20170820,11539,12496,0.00000708
112,788,77,21181,20170827,12833,14049,0.00000797
113,795,78,21181,20170903,17280,18165,0.00001042
114,802,79,21181,20170910,12210,13108,0.00000743
115,809,80,21181,20170917,14475,15091,0.00000857
116,816,81,21181,20170924,12182,12997,0.00000737
117,823,82,21181,20171001,10631,11196,0.00000634
118,830,83,21181,20171008,12536,12887,0.00000730
119,837,84,21181,20171015,12355,12852,0.00000727
120,844,85,21181,20171022,18479,18891,0.00001070
121,851,86,21181,20171029,13947,14243,0.00000807
122,858,87,21181,20171105,13955,14073,0.00000798
123,865,88,21181,20171112,14939,15179,0.00000852
124,872,89,21181,20171119,13498,13788,0.00000783
125,879,90,21181,20171126,13270,13368,0.00000759
126,886,91,21181,20171203,13478,13539,0.00000769
127,893,92,21181,20171210,12034,12357,0.00000702
128,900,93,21181,20171217,15649,16839,0.00000963
129,907,94,21181,20171224,14064,14756,0.00000837
130,914,95,21181,20171231,14846,14289,0.00000811
131,921,96,21181,20180107,18241,17060,0.00000968
132,928,97,21181,20180114,15077,13785,0.00000783
133,935,98,21181,20180121,14615,13729,0.00000779
134,942,99,21181,20180128,15493,14708,0.00000837
135,949,100,21181,20180204,15957,15199,0.00000863
136,956,101,21181,20180211,13813,13386,0.00000761
137,963,102,21181,20180218,18102,17320,0.00000982
138,970,103,21181,20180225,16487,15724,0.00000890
139,977,104,21181,20180304,17459,16676,0.00000947
140,984,105,21181,20180311,13347,12749,0.00000725
141,991,106,21181,20180318,12787,12490,0.00000710
142,998,107,21181,20180325,14579,14532,0.00000823
143,1005,108,21181,20180401,15024,14694,0.00000835
144,1012,109,21181,20180408,13786,13379,0.00000760
145,1019,110,21181,20180415,95258,94378,0.00005317
146,1026,111,21181,20180422,37953,37182,0.00002139
147,1033,112,21181,20180429,14958,15244,0.00000866
148,1040,113,21181,20180506,12952,13100,0.00000745
149,1047,114,21181,20180513,13666,13514,0.00000768
150,1054,115,21181,20180520,11963,11939,0.00000677
151,1061,116,21181,20180527,12781,13046,0.00000740
152,1068,117,21181,20180603,13570,13798,0.00000785
153,1075,118,21181,20180610,12348,12753,0.00000728
154,1082,119,21181,20180617,11684,12105,0.00000688
155,1089,120,21181,20180624,10464,11022,0.00000626
156,1096,121,21181,20180701,19284,20008,0.00001128
0,1,-38,26276416,20150702,11668,11979,0.00000680
1,8,-37,26276416,20150709,10573,10627,0.00000605
2,15,-36,26276416,20150716,10526,10857,0.00000613
3,22,-35,26276416,20150723,10444,10481,0.00000594
4,29,-34,26276416,20150730,11088,11681,0.00000661
5,36,-33,26276416,20150806,9676,9885,0.00000562
6,43,-32,26276416,20150813,9797,9947,0.00000563
7,50,-31,26276416,20150820,8681,8747,0.00000496
8,57,-30,26276416,20150827,12458,12831,0.00000717
9,64,-29,26276416,20150903,10047,9557,0.00000544
10,71,-28,26276416,20150910,9435,9170,0.00000519
11,78,-27,26276416,20150917,9034,9102,0.00000516
12,85,-26,26276416,20150924,8866,9049,0.00000512
13,92,-25,26276416,20151001,14740,14819,0.00000856
14,99,-24,26276416,20151008,10842,10855,0.00000616
15,106,-23,26276416,20151015,10252,10276,0.00000581
16,113,-22,26276416,20151022,62088,61501,0.00003499
17,120,-21,26276416,20151029,13144,13238,0.00000750
18,127,-20,26276416,20151105,10985,10914,0.00000620
19,134,-19,26276416,20151112,10192,10172,0.00000580
20,141,-18,26276416,20151119,13554,13799,0.00000780
21,148,-17,26276416,20151126,10388,10521,0.00000594
22,155,-16,26276416,20151203,9025,9030,0.00000510
23,162,-15,26276416,20151210,8671,8763,0.00000496
24,169,-14,26276416,20151217,10872,11910,0.00000676
25,176,-13,26276416,20151224,10445,11420,0.00000648
26,183,-12,26276416,20151231,10869,10690,0.00000610
27,190,-11,26276416,20160107,14358,13441,0.00000772
28,197,-10,26276416,20160114,9220,8816,0.00000500
29,204,-9,26276416,20160121,8950,8468,0.00000481
30,211,-8,26276416,20160128,9375,8908,0.00000506
31,218,-7,26276416,20160204,10613,10239,0.00000582
32,225,-6,26276416,20160211,26927,25664,0.00001481
33,232,-5,26276416,20160218,12665,12237,0.00000692
34,239,-4,26276416,20160225,10164,9890,0.00000557
35,246,-3,26276416,20160303,11605,11347,0.00000643
36,253,-2,26276416,20160310,10754,10964,0.00000622
37,260,-1,26276416,20160317,9416,9924,0.00000564
38,267,0,26276416,20160324,916097,980162,0.00053898
39,274,1,26276416,20160331,133685,140960,0.00007775
40,281,2,26276416,20160407,26885,27280,0.00001541
41,288,3,26276416,20160414,19416,19957,0.00001134
42,295,4,26276416,20160421,19007,18956,0.00001079
43,302,5,26276416,20160428,14476,14861,0.00000844
44,309,6,26276416,20160505,12742,13150,0.00000746
45,316,7,26276416,20160512,13828,14183,0.00000804
46,323,8,26276416,20160519,14955,15343,0.00000868
47,330,9,26276416,20160526,14381,15207,0.00000856
48,337,10,26276416,20160602,14253,14842,0.00000841
49,344,11,26276416,20160609,15203,15729,0.00000893
50,351,12,26276416,20160616,14063,14850,0.00000840
51,358,13,26276416,20160623,15902,16492,0.00000944
52,365,14,26276416,20160630,19211,20123,0.00001132
53,372,15,26276416,20160707,15679,16448,0.00000938
54,379,16,26276416,20160714,11568,12243,0.00000696
55,386,17,26276416,20160721,9298,8424,0.00000478
56,393,18,26276416,20160728,9322,8458,0.00000479
57,400,19,26276416,20160804,9588,8773,0.00000499
58,407,20,26276416,20160811,9309,8602,0.00000485
59,414,21,26276416,20160818,8818,8901,0.00000504
60,421,22,26276416,20160825,10075,10070,0.00000570
61,428,23,26276416,20160901,10313,10452,0.00000593
62,435,24,26276416,20160908,10988,10991,0.00000622
63,442,25,26276416,20160915,11358,11314,0.00000641
64,449,26,26276416,20160922,9944,9948,0.00000564
65,456,27,26276416,20160929,20276,20472,0.00001152
66,463,28,26276416,20161006,25704,25841,0.00001451
67,470,29,26276416,20161013,12896,12640,0.00000711
68,477,30,26276416,20161020,10932,10820,0.00000613
69,484,31,26276416,20161027,11798,11887,0.00000672
70,491,32,26276416,20161103,10170,9597,0.00000543
71,498,33,26276416,20161110,11962,11092,0.00000627
72,505,34,26276416,20161117,10383,9962,0.00000564
73,512,35,26276416,20161124,11436,11006,0.00000622
74,519,36,26276416,20161201,12557,11957,0.00000676
75,526,37,26276416,20161208,14950,14408,0.00000819
76,533,38,26276416,20161215,14105,14134,0.00000799
77,540,39,26276416,20161222,17840,17593,0.00001015
78,547,40,26276416,20161229,22865,21635,0.00001208
79,554,41,26276416,20170105,16495,14730,0.00000837
80,561,42,26276416,20170112,13633,12122,0.00000687
81,568,43,26276416,20170119,11201,9987,0.00000565
82,575,44,26276416,20170126,9474,8410,0.00000477
83,582,45,26276416,20170202,11103,10052,0.00000570
84,589,46,26276416,20170209,12417,11348,0.00000643
85,596,47,26276416,20170216,11042,10154,0.00000576
86,603,48,26276416,20170223,12165,11145,0.00000628
87,610,49,26276416,20170302,11199,10457,0.00000592
88,617,50,26276416,20170309,11178,10504,0.00000596
89,624,51,26276416,20170316,11662,10894,0.00000618
90,631,52,26276416,20170323,40077,40290,0.00002228
91,638,53,26276416,20170330,11758,11728,0.00000665
92,645,54,26276416,20170406,9863,9930,0.00000563
93,652,55,26276416,20170413,11308,11146,0.00000633
94,659,56,26276416,20170420,28614,27748,0.00001589
95,666,57,26276416,20170427,15544,15443,0.00000872
96,673,58,26276416,20170504,13371,13210,0.00000748
97,680,59,26276416,20170511,14760,14893,0.00000842
98,687,60,26276416,20170518,20567,20306,0.00001146
99,694,61,26276416,20170525,14809,15023,0.00000851
100,701,62,26276416,20170601,15124,15644,0.00000885
101,708,63,26276416,20170608,11827,12278,0.00000697
102,715,64,26276416,20170615,12879,13684,0.00000779
103,722,65,26276416,20170622,10259,11208,0.00000636
104,729,66,26276416,20170629,10605,11675,0.00000661
105,736,67,26276416,20170706,9077,9658,0.00000547
106,743,68,26276416,20170713,9696,10374,0.00000588
107,750,69,26276416,20170720,9962,10496,0.00000594
108,757,70,26276416,20170727,11897,12903,0.00000732
109,764,71,26276416,20170803,12246,13357,0.00000756
110,771,72,26276416,20170810,11740,12772,0.00000724
111,778,73,26276416,20170817,11609,12495,0.00000710
112,785,74,26276416,20170824,11128,12107,0.00000688
113,792,75,26276416,20170831,11669,12500,0.00000711
114,799,76,26276416,20170907,12131,13039,0.00000741
115,806,77,26276416,20170914,10705,11280,0.00000637
116,813,78,26276416,20170921,9805,10333,0.00000586
117,820,79,26276416,20170928,12407,13226,0.00000750
118,827,80,26276416,20171005,12930,13304,0.00000756
119,834,81,26276416,20171012,11352,11752,0.00000666
120,841,82,26276416,20171019,12145,12360,0.00000704
121,848,83,26276416,20171026,11165,11518,0.00000653
122,855,84,26276416,20171102,10178,10219,0.00000580
123,862,85,26276416,20171109,10499,10604,0.00000600
124,869,86,26276416,20171116,9335,9410,0.00000533
125,876,87,26276416,20171123,10491,10632,0.00000604
126,883,88,26276416,20171130,10263,10537,0.00000596
127,890,89,26276416,20171207,13310,13405,0.00000758
128,897,90,26276416,20171214,12828,13670,0.00000773
129,904,91,26276416,20171221,12679,14048,0.00000794
130,911,92,26276416,20171228,11827,11720,0.00000664
131,918,93,26276416,20180104,13984,12968,0.00000738
132,925,94,26276416,20180111,12493,11515,0.00000651
133,932,95,26276416,20180118,12569,11736,0.00000664
134,939,96,26276416,20180125,11884,11239,0.00000636
135,946,97,26276416,20180201,11445,10950,0.00000621
136,953,98,26276416,20180208,12950,12538,0.00000709
137,960,99,26276416,20180215,12363,11830,0.00000675
138,967,100,26276416,20180222,13967,13292,0.00000752
139,974,101,26276416,20180301,12826,12252,0.00000693
140,981,102,26276416,20180308,12850,12315,0.00000699
141,988,103,26276416,20180315,14270,13887,0.00000788
142,995,104,26276416,20180322,27781,27875,0.00001558
143,1002,105,26276416,20180329,14552,14372,0.00000815
144,1009,106,26276416,20180405,16958,16559,0.00000933
145,1016,107,26276416,20180412,14822,14397,0.00000819
146,1023,108,26276416,20180419,19828,19518,0.00001119
147,1030,109,26276416,20180426,20476,20772,0.00001178
148,1037,110,26276416,20180503,19221,19644,0.00001113
149,1044,111,26276416,20180510,17534,17690,0.00001000
150,1051,112,26276416,20180517,16025,15621,0.00000885
151,1058,113,26276416,20180524,18065,18391,0.00001044
152,1065,114,26276416,20180531,21763,22541,0.00001276
